Muscle Group,Exercise,Video Link (Male),Video Link (Female),Equipment,Difficulty
Glutes,Single Legged Romanian Deadlifts,https://musclewiki.com/bodyweight/male/lowerback/single-legged-romanian-deadlifts,https://musclewiki.com/bodyweight/female/lowerback/single-legged-romanian-deadlifts,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/lowerback/single-legged-romanian-deadlifts"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/lowerback/single-legged-romanian-deadlifts"">Female</a> Bodyweight",Beginner
Glutes,Assisted Bulgarian Split Squat,https://musclewiki.com/bodyweight/male/glutes/assisted-bulgarian-split-squat,https://musclewiki.com/bodyweight/female/glutes/assisted-bulgarian-split-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/assisted-bulgarian-split-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/assisted-bulgarian-split-squat"">Female</a> Bodyweight",Novice
Glutes,Curtsy Lunge,https://musclewiki.com/bodyweight/male/glutes/curtsy-lunge,https://musclewiki.com/bodyweight/female/glutes/curtsy-lunge,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/curtsy-lunge"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/curtsy-lunge"">Female</a> Bodyweight",Intermediate
Glutes,Box Jump,https://musclewiki.com/bodyweight/male/glutes/box-jump,https://musclewiki.com/bodyweight/female/glutes/box-jump,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/box-jump"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/box-jump"">Female</a> Bodyweight",Beginner
Glutes,Seated Box Jump,https://musclewiki.com/bodyweight/male/glutes/seated-box-jump,https://musclewiki.com/bodyweight/female/glutes/seated-box-jump,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/seated-box-jump"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/seated-box-jump"">Female</a> Bodyweight",Beginner
Glutes,Bodyweight Pulse Squat,https://musclewiki.com/bodyweight/male/glutes/bodyweight-pulse-squat,https://musclewiki.com/bodyweight/female/glutes/bodyweight-pulse-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/bodyweight-pulse-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/bodyweight-pulse-squat"">Female</a> Bodyweight",Novice
Glutes,Pole Overhead Squat,https://musclewiki.com/bodyweight/male/glutes/pole-overhead-squat,https://musclewiki.com/bodyweight/female/glutes/pole-overhead-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/pole-overhead-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/pole-overhead-squat"">Female</a> Bodyweight",Beginner
Glutes,Bodyweight Alternating Curtsy Lunge,https://musclewiki.com/bodyweight/male/glutes/bodyweight-alternating-curtsy-lunge,https://musclewiki.com/bodyweight/female/glutes/bodyweight-alternating-curtsy-lunge,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/bodyweight-alternating-curtsy-lunge"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/bodyweight-alternating-curtsy-lunge"">Female</a> Bodyweight",Intermediate
Glutes,Bodyweight Kickstand Squat,https://musclewiki.com/bodyweight/male/glutes/bodyweight-kickstand-squat,https://musclewiki.com/bodyweight/female/glutes/bodyweight-kickstand-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/bodyweight-kickstand-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/bodyweight-kickstand-squat"">Female</a> Bodyweight",Beginner
Glutes,Machine Leg Press,https://musclewiki.com/machine/male/glutes/machine-leg-press,https://musclewiki.com/machine/female/glutes/machine-leg-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/glutes/machine-leg-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/glutes/machine-leg-press"">Female</a> Machine",Novice
Glutes,Machine Hack Squat,https://musclewiki.com/machine/male/glutes/machine-hack-squat,https://musclewiki.com/machine/female/glutes/machine-hack-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/glutes/machine-hack-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/glutes/machine-hack-squat"">Female</a> Machine",Novice
Glutes,Machine Horizontal Sissy Leg Press,https://musclewiki.com/machine/male/glutes/machine-horizontal-sissy-leg-press,https://musclewiki.com/machine/female/glutes/machine-horizontal-sissy-leg-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/glutes/machine-horizontal-sissy-leg-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/glutes/machine-horizontal-sissy-leg-press"">Female</a> Machine",Intermediate
Glutes,Machine Horizontal Leg Press,https://musclewiki.com/machine/male/glutes/machine-horizontal-leg-press,https://musclewiki.com/machine/female/glutes/machine-horizontal-leg-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/glutes/machine-horizontal-leg-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/glutes/machine-horizontal-leg-press"">Female</a> Machine",Novice
Glutes,Machine Hip And Glute Kickback,https://musclewiki.com/machine/male/glutes/machine-hip-and-glute-kickback,https://musclewiki.com/machine/female/glutes/machine-hip-and-glute-kickback,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/glutes/machine-hip-and-glute-kickback"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/glutes/machine-hip-and-glute-kickback"">Female</a> Machine",Novice
Glutes,Medicine Ball Single Leg Deadlift,https://musclewiki.com/medicine-ball/male/lowerback/single-leg-deadlift,https://musclewiki.com/medicine-ball/female/lowerback/single-leg-deadlift,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/lowerback/single-leg-deadlift"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/lowerback/single-leg-deadlift"">Female</a> Medicine-Ball",Intermediate
Glutes,Kettlebell Single Leg Hip Thrust,https://musclewiki.com/kettlebells/male/glutes/kettlebell-single-leg-hip-thrust,https://musclewiki.com/kettlebells/female/glutes/kettlebell-single-leg-hip-thrust,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/glutes/kettlebell-single-leg-hip-thrust"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/glutes/kettlebell-single-leg-hip-thrust"">Female</a> Kettlebells",Advanced
Glutes,Kettlebell Swing,https://musclewiki.com/kettlebells/male/lowerback/kettlebell-swing,https://musclewiki.com/kettlebells/female/lowerback/kettlebell-swing,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/lowerback/kettlebell-swing"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/lowerback/kettlebell-swing"">Female</a> Kettlebells",Intermediate
Glutes,Kettlebell Single Leg Deadlift,https://musclewiki.com/kettlebells/male/lowerback/kettlebell-single-leg-deadlift,https://musclewiki.com/kettlebells/female/lowerback/kettlebell-single-leg-deadlift,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/lowerback/kettlebell-single-leg-deadlift"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/lowerback/kettlebell-single-leg-deadlift"">Female</a> Kettlebells",Advanced
Glutes,Kettlebell Staggered Deadlift (Single),https://musclewiki.com/kettlebells/male/lowerback/kettlebell-staggered-deadlift-single,https://musclewiki.com/kettlebells/female/lowerback/kettlebell-staggered-deadlift-single,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/lowerback/kettlebell-staggered-deadlift-single"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/lowerback/kettlebell-staggered-deadlift-single"">Female</a> Kettlebells",Beginner
Glutes,Kettlebell Goblet Good Morning,https://musclewiki.com/kettlebells/male/lowerback/kettlebell-goblet-good-morning,https://musclewiki.com/kettlebells/female/lowerback/kettlebell-goblet-good-morning,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/lowerback/kettlebell-goblet-good-morning"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/lowerback/kettlebell-goblet-good-morning"">Female</a> Kettlebells",Novice
Glutes,Kettlebell Step Up,https://musclewiki.com/kettlebells/male/glutes/kettlebell-step-up,https://musclewiki.com/kettlebells/female/glutes/kettlebell-step-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/glutes/kettlebell-step-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/glutes/kettlebell-step-up"">Female</a> Kettlebells",Beginner
Glutes,Kettlebell Goblet Squat,https://musclewiki.com/kettlebells/male/glutes/kettlebell-goblet-squat,https://musclewiki.com/kettlebells/female/glutes/kettlebell-goblet-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/glutes/kettlebell-goblet-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/glutes/kettlebell-goblet-squat"">Female</a> Kettlebells",Novice
Glutes,Kettlebell Heels Up Goblet Squat,https://musclewiki.com/kettlebells/male/glutes/kettlebell-heels-up-goblet-squat,https://musclewiki.com/kettlebells/female/glutes/kettlebell-heels-up-goblet-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/glutes/kettlebell-heels-up-goblet-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/glutes/kettlebell-heels-up-goblet-squat"">Female</a> Kettlebells",Novice
Glutes,Kettlebell Single Arm Reverse Lunge,https://musclewiki.com/kettlebells/male/glutes/kettlebell-single-arm-reverse-lunge,https://musclewiki.com/kettlebells/female/glutes/kettlebell-single-arm-reverse-lunge,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/glutes/kettlebell-single-arm-reverse-lunge"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/glutes/kettlebell-single-arm-reverse-lunge"">Female</a> Kettlebells",Beginner
Glutes,Kettlebell Lateral Lunge (Single),https://musclewiki.com/kettlebells/male/glutes/kettlebell-lateral-lunge-single,https://musclewiki.com/kettlebells/female/glutes/kettlebell-lateral-lunge-single,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/glutes/kettlebell-lateral-lunge-single"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/glutes/kettlebell-lateral-lunge-single"">Female</a> Kettlebells",Intermediate
Glutes,Kettlebell Sumo Deadlift,https://musclewiki.com/kettlebells/male/lowerback/kettlebell-sumo-deadlift,https://musclewiki.com/kettlebells/female/lowerback/kettlebell-sumo-deadlift,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/lowerback/kettlebell-sumo-deadlift"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/lowerback/kettlebell-sumo-deadlift"">Female</a> Kettlebells",Beginner
Glutes,Kettlebell Front Rack Step Up,https://musclewiki.com/kettlebells/male/abdominals/kettlebell-front-rack-step-up,https://musclewiki.com/kettlebells/female/abdominals/kettlebell-front-rack-step-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/abdominals/kettlebell-front-rack-step-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/abdominals/kettlebell-front-rack-step-up"">Female</a> Kettlebells",Advanced
Glutes,Cable Goblet Squat,https://musclewiki.com/cables/male/lowerback/cable-goblet-squat,https://musclewiki.com/cables/female/lowerback/cable-goblet-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/lowerback/cable-goblet-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/lowerback/cable-goblet-squat"">Female</a> Cables",Novice
Glutes,Cable Pull Through,https://musclewiki.com/cables/male/lowerback/cable-pull-through,https://musclewiki.com/cables/female/lowerback/cable-pull-through,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/lowerback/cable-pull-through"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/lowerback/cable-pull-through"">Female</a> Cables",Beginner
Glutes,Cable Zercher Squat,https://musclewiki.com/cables/male/lowerback/cable-zercher-squat,https://musclewiki.com/cables/female/lowerback/cable-zercher-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/lowerback/cable-zercher-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/lowerback/cable-zercher-squat"">Female</a> Cables",Intermediate
Glutes,Cable Standing Hip Adduction,https://musclewiki.com/cables/male/glutes/cable-standing-hip-adduction,https://musclewiki.com/cables/female/glutes/cable-standing-hip-adduction,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/glutes/cable-standing-hip-adduction"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/glutes/cable-standing-hip-adduction"">Female</a> Cables",Beginner
Glutes,Cable Standing Mid Kickback,https://musclewiki.com/cables/male/lowerback/cable-standing-mid-kickback,https://musclewiki.com/cables/female/lowerback/cable-standing-mid-kickback,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/lowerback/cable-standing-mid-kickback"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/lowerback/cable-standing-mid-kickback"">Female</a> Cables",Beginner
Glutes,Cable Standing Straight Leg Mid Kickback,https://musclewiki.com/cables/male/lowerback/cable-standing-straight-leg-mid-kickback,https://musclewiki.com/cables/female/lowerback/cable-standing-straight-leg-mid-kickback,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/lowerback/cable-standing-straight-leg-mid-kickback"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/lowerback/cable-standing-straight-leg-mid-kickback"">Female</a> Cables",Beginner
Glutes,Cable Bar Staggered Romanian Deadlift,https://musclewiki.com/cables/male/lowerback/cable-bar-staggered-romanian-deadlift,https://musclewiki.com/cables/female/lowerback/cable-bar-staggered-romanian-deadlift,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/lowerback/cable-bar-staggered-romanian-deadlift"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/lowerback/cable-bar-staggered-romanian-deadlift"">Female</a> Cables",Intermediate
Glutes,Cable Elevated Deadlift,https://musclewiki.com/cables/male/lowerback/cable-elevated-deadlift,https://musclewiki.com/cables/female/lowerback/cable-elevated-deadlift,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/lowerback/cable-elevated-deadlift"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/lowerback/cable-elevated-deadlift"">Female</a> Cables",Intermediate
Glutes,Band Spanish Squat,https://musclewiki.com/band/male/glutes/band-spanish-squat,https://musclewiki.com/band/female/glutes/band-spanish-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/glutes/band-spanish-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/glutes/band-spanish-squat"">Female</a> Band",Advanced
Glutes,Band Leg Press,https://musclewiki.com/band/male/glutes/band-leg-press,https://musclewiki.com/band/female/glutes/band-leg-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/glutes/band-leg-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/glutes/band-leg-press"">Female</a> Band",Advanced
Glutes,Band Pullthrough,https://musclewiki.com/band/male/lowerback/band-pullthrough,https://musclewiki.com/band/female/lowerback/band-pullthrough,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/lowerback/band-pullthrough"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/lowerback/band-pullthrough"">Female</a> Band",Beginner
Glutes,Band Squat,https://musclewiki.com/band/male/glutes/band-squat,https://musclewiki.com/band/female/glutes/band-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/glutes/band-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/glutes/band-squat"">Female</a> Band",Novice
